outcome,photo_quality,item,retail_price,vacuum,towel_hook,age,gender,marital,employment
,1,laptop_stand_1,29,20,0,3,5,1,1
,1,laptop_stand_1,29,120,5,3,6,1,1
,1,laptop_stand_1,29,20,1,3,6,1,1
,1,laptop_stand_1,29,50,2,3,5,1,1
10,1,laptop_stand_1,29,75,2,3,6,1,1
,1,laptop_stand_1,29,80,2,3,5,1,1
15,1,laptop_stand_1,29,100,7,3,6,1,4
15,1,laptop_stand_1,29,35,0,3,6,1,1
,1,laptop_stand_1,29,50,4,3,6,1,2
,1,laptop_stand_1,29,120,5,3,6,1,1
15,1,laptop_stand_1,29,120,2,2,6,1,2
,1,laptop_stand_1,29,80,4,2,6,1,4
,1,laptop_stand_1,29,100,5,3,5,1,1
,1,laptop_stand_1,29,100,0,2,6,1,1
13,1,laptop_stand_1,29,120,2,3,5,1,1
15,1,laptop_stand_1,29,80,3,2,6,1,1
,1,laptop_stand_1,29,55,3,3,6,2,4
10,1,laptop_stand_1,29,125,5,3,5,2,1
,1,laptop_stand_1,29,50,1,3,5,2,1
20,1,laptop_stand_1,29,110,5,3,5,1,1
,1,laptop_stand_1,29,90,9,3,6,1,1
,1,laptop_stand_1,29,60,1,3,6,1,1
10,1,laptop_stand_1,29,80,3,3,6,1,1
,1,laptop_stand_1,29,75,1,3,5,1,1
5,1,laptop_stand_1,29,50,1,3,6,1,1
10,1,laptop_stand_1,29,40,0,2,6,1,1
,1,laptop_stand_1,29,100,1,3,6,1,3
,1,laptop_stand_1,29,75,1,3,5,1,1
5,1,laptop_stand_1,29,80,0,3,5,2,1
,1,laptop_stand_1,29,80,5,3,6,1,1
10,1,laptop_stand_1,29,50,1,3,6,1,1
,1,laptop_stand_1,29,75,2,3,5,1,1
10,1,laptop_stand_1,29,40,1,3,6,1,1
18,1,laptop_stand_1,29,75,3,3,6,1,1
15,1,laptop_stand_1,29,50,3,2,5,1,4
15,1,laptop_stand_1,29,125,5,2,6,1,1
,1,laptop_stand_1,29,70,2,3,6,1,1
10,1,laptop_stand_1,29,100,0,6,5,2,1
15,1,laptop_stand_1,29,65,3,4,6,2,1
10,1,laptop_stand_1,29,50,2,3,6,1,1
,1,laptop_stand_1,29,50,2,3,5,2,1
20,1,laptop_stand_1,29,95,1,3,5,2,1
15,1,laptop_stand_1,29,80,3,3,6,1,1
15,1,laptop_stand_1,29,40,2,2,5,1,4
20,1,laptop_stand_1,29,75,2,3,5,1,1
12,1,laptop_stand_1,29,150,2,3,6,1,1
13,1,laptop_stand_1,29,45,4,2,6,1,1
4,1,laptop_stand_1,29,40,1,3,5,2,1
,1,laptop_stand_1,29,40,1,5,5,2,1
10,1,laptop_stand_1,29,45,4,3,6,2,1
10,1,laptop_stand_1,29,80,2,6,6,1,1
15,1,laptop_stand_1,29,75,2,3,6,1,1
,1,laptop_stand_1,29,90,5,3,6,1,1
,1,laptop_stand_1,29,120,1,3,6,1,1
20,1,laptop_stand_1,29,100,3,3,5,1,1
10,1,laptop_stand_1,29,50,4,3,6,1,1
,1,laptop_stand_1,29,50,3,3,6,2,1
10,1,laptop_stand_1,29,50,5,3,6,1,1
15,1,laptop_stand_1,29,100,3,3,5,2,1
,1,laptop_stand_1,29,100,5,2,5,1,1
,1,laptop_stand_1,29,140,5,2,5,1,1
,1,laptop_stand_1,29,30,4,3,6,1,1
10,1,laptop_stand_1,29,80,1,3,6,1,1
,1,laptop_stand_1,29,20,3,6,5,2,1
,1,laptop_stand_1,29,50,3,6,6,2,3
,1,laptop_stand_1,29,125,5,3,5,2,2
15,1,laptop_stand_1,29,120,5,3,5,1,1
,1,laptop_stand_1,29,75,2,5,6,2,3
,1,laptop_stand_1,29,100,2,3,6,1,1
12,1,laptop_stand_1,29,50,3,6,5,1,5
,1,laptop_stand_1,29,80,3,4,5,2,1
15,1,laptop_stand_1,29,70,5,3,6,1,1
20,1,laptop_stand_1,29,125,3,3,6,1,1
,1,laptop_stand_1,29,100,3,3,6,1,1
15,1,laptop_stand_1,29,85,5,3,5,2,1
25,1,laptop_stand_1,29,100,5,3,5,1,1
20,1,laptop_stand_1,29,97,4,3,5,1,1
10,1,laptop_stand_1,29,50,1,2,5,1,1
20,1,laptop_stand_1,29,150,0,3,5,1,1
10,1,laptop_stand_1,29,50,4,3,5,1,1
20,1,laptop_stand_1,29,60,0,3,5,1,1
,1,laptop_stand_1,29,50,3,3,6,1,1
15,1,laptop_stand_1,29,125,5,3,6,1,3
,1,laptop_stand_1,29,50,1,3,5,2,1
10,1,laptop_stand_1,29,65,1,4,5,1,1
,1,laptop_stand_1,29,50,3,3,6,1,1
5,1,laptop_stand_1,29,50,0,3,5,2,1
,1,laptop_stand_1,29,50,1,4,6,2,1
,1,laptop_stand_1,29,100,5,2,5,1,1
5,1,laptop_stand_1,29,75,2,2,6,1,3
25,1,laptop_stand_1,29,130,2,2,6,1,1
,1,laptop_stand_1,29,150,5,3,5,1,1
,1,laptop_stand_1,29,50,1,5,6,2,1
,1,laptop_stand_1,29,50,1,3,5,1,1
15,1,laptop_stand_1,29,85,4,3,6,1,1
15,1,laptop_stand_1,29,120,4,2,9,1,4
,1,laptop_stand_1,29,40,3,3,5,2,1
20,1,laptop_stand_1,29,100,5,7,5,2,1
20,1,laptop_stand_1,29,100,1,4,5,1,1
15,1,laptop_stand_1,29,50,5,3,5,3,1
,1,laptop_stand_1,29,100,3,3,5,2,1
29,1,laptop_stand_1,29,150,5,3,6,1,1
,1,laptop_stand_1,29,100,2,3,5,1,1
15,1,laptop_stand_1,29,100,4,3,5,1,1
,1,laptop_stand_1,29,100,5,3,6,1,1
20,1,laptop_stand_1,29,130,5,3,6,2,1
17,1,laptop_stand_1,29,140,4,3,6,1,1
5,1,laptop_stand_1,29,75,2,3,6,1,4
,1,laptop_stand_1,29,70,1,3,6,1,1
,1,laptop_stand_1,29,65,5,3,6,2,2
15,1,laptop_stand_1,29,100,0,3,6,1,1
8,1,laptop_stand_1,29,40,2,2,6,1,1
20,1,laptop_stand_1,29,120,8,2,6,1,1
,1,laptop_stand_1,29,80,1,3,5,1,1
10,1,laptop_stand_1,29,80,2,3,6,1,1
15,1,laptop_stand_1,29,100,5,3,5,1,1
,1,laptop_stand_1,29,100,4,2,5,1,1
,1,laptop_stand_1,29,50,3,3,6,1,4
,1,laptop_stand_1,29,50,2,3,6,1,1
,1,laptop_stand_1,29,40,4,3,6,1,1
5,1,laptop_stand_1,29,60,2,3,6,2,1
8,1,laptop_stand_1,29,48,1,3,6,2,1
5,1,laptop_stand_1,29,25,1,3,6,1,1
15,1,laptop_stand_1,29,26,1,4,5,2,1
,1,laptop_stand_1,29,120,5,3,5,1,1
,1,laptop_stand_1,29,50,2,3,5,1,1
5,1,laptop_stand_1,29,70,1,5,5,2,1
,1,laptop_stand_1,29,90,2,2,6,1,1
5,1,laptop_stand_1,29,30,2,3,6,1,2
,0,fanny_pack_0,35,140,5,2,5,1,1
,0,fanny_pack_0,35,50,1,3,6,2,1
15,0,fanny_pack_0,35,100,2,3,5,2,2
5,0,fanny_pack_0,35,100,5,3,5,2,1
,0,fanny_pack_0,35,40,2,3,5,2,1
5,0,fanny_pack_0,35,50,0,3,5,2,1
5,0,fanny_pack_0,35,30,1,3,6,2,1
,0,fanny_pack_0,35,60,1,2,5,1,1
4,0,fanny_pack_0,35,30,1,3,6,1,1
20,0,fanny_pack_0,35,150,1,3,5,1,1
,0,fanny_pack_0,35,100,3,3,6,1,1
,0,fanny_pack_0,35,40,3,3,6,2,1
15,0,fanny_pack_0,35,130,3,3,6,2,1
15,0,fanny_pack_0,35,30,1,3,5,1,1
10,0,fanny_pack_0,35,110,3,3,5,1,1
,0,fanny_pack_0,35,90,2,1,5,1,2
,0,fanny_pack_0,35,50,5,1,5,1,2
5,0,fanny_pack_0,35,45,1,3,6,1,1
,0,fanny_pack_0,35,125,5,3,6,1,1
5,0,fanny_pack_0,35,20,2,3,5,1,1
,0,fanny_pack_0,35,100,3,3,5,1,1
15,0,fanny_pack_0,35,75,1,3,5,1,1
20,0,fanny_pack_0,35,50,5,3,5,2,1
,0,fanny_pack_0,35,100,9,3,5,1,1
,0,fanny_pack_0,35,30,1,4,6,1,1
20,0,fanny_pack_0,35,75,3,3,6,1,2
10,0,fanny_pack_0,35,100,3,3,6,1,1
10,0,fanny_pack_0,35,125,2,3,5,1,1
10,0,fanny_pack_0,35,40,1,3,6,1,1
10,0,fanny_pack_0,35,125,1,3,5,1,1
5,0,fanny_pack_0,35,40,0,3,6,1,1
,0,fanny_pack_0,35,150,4,3,6,1,1
15,0,fanny_pack_0,35,100,2,3,5,1,1
20,0,fanny_pack_0,35,80,5,3,5,1,1
15,0,fanny_pack_0,35,125,5,3,6,1,1
,0,fanny_pack_0,35,150,4,3,6,1,1
,0,fanny_pack_0,35,50,1,3,5,2,1
20,0,fanny_pack_0,35,100,3,3,6,1,1
,0,fanny_pack_0,35,70,2,3,6,1,4
5,0,fanny_pack_0,35,50,3,3,5,1,1
5,0,fanny_pack_0,35,10,0,3,5,1,1
15,0,fanny_pack_0,35,120,0,3,5,1,1
10,0,fanny_pack_0,35,80,2,3,6,1,1
,0,fanny_pack_0,35,60,2,3,6,1,1
10,0,fanny_pack_0,35,50,1,3,6,1,1
5,0,fanny_pack_0,35,70,3,3,6,2,1
,0,fanny_pack_0,35,50,1,4,6,2,1
,0,fanny_pack_0,35,50,1,3,6,1,1
,0,fanny_pack_0,35,50,3,2,6,1,1
20,0,fanny_pack_0,35,140,4,3,6,1,1
10,0,fanny_pack_0,35,90,5,3,5,1,1
20,0,fanny_pack_0,35,90,2,3,6,1,1
,0,fanny_pack_0,35,120,2,3,6,2,4
20,0,fanny_pack_0,35,50,2,3,6,1,1
,0,fanny_pack_0,35,50,2,3,6,1,1
,0,fanny_pack_0,35,120,3,6,5,2,1
,0,fanny_pack_0,35,100,5,6,6,2,1
,0,fanny_pack_0,35,60,1,5,5,2,1
20,0,fanny_pack_0,35,100,4,3,6,2,1
15,0,fanny_pack_0,35,125,3,3,5,1,1
,0,fanny_pack_0,35,80,3,3,6,2,1
5,0,fanny_pack_0,35,30,2,3,6,1,4
,0,fanny_pack_0,35,80,2,3,5,2,1
,0,fanny_pack_0,35,125,1,3,5,2,1
,0,fanny_pack_0,35,75,3,3,6,2,3
8,0,fanny_pack_0,35,45,2,3,6,2,5
,0,fanny_pack_0,35,35,1,3,6,1,2
10,0,fanny_pack_0,35,70,2,3,6,1,1
10,0,fanny_pack_0,35,75,3,3,6,1,1
,0,fanny_pack_0,35,50,2,3,6,3,5
5,0,fanny_pack_0,35,100,3,2,5,1,1
10,0,fanny_pack_0,35,90,2,3,6,1,4
,0,fanny_pack_0,35,100,5,3,5,1,1
25,0,fanny_pack_0,35,120,5,3,5,1,1
10,0,fanny_pack_0,35,50,5,3,6,1,1
,0,fanny_pack_0,35,100,5,3,6,2,1
,0,fanny_pack_0,35,30,2,6,6,1,1
10,0,fanny_pack_0,35,95,1,5,5,2,1
,0,fanny_pack_0,35,35,3,3,6,2,4
,0,fanny_pack_0,35,120,5,3,5,2,1
3,0,fanny_pack_0,35,75,2,3,6,1,1
15,0,fanny_pack_0,35,50,1,3,6,1,1
25,0,fanny_pack_0,35,50,3,3,6,1,1
20,0,fanny_pack_0,35,125,3,3,6,1,1
5,0,fanny_pack_0,35,50,2,5,6,1,1
10,0,fanny_pack_0,35,50,1,2,5,1,1
8,0,fanny_pack_0,35,80,1,3,5,1,4
20,0,fanny_pack_0,35,110,4,2,6,1,1
,0,fanny_pack_0,35,100,4,2,6,1,1
,0,fanny_pack_0,35,85,4,3,6,2,1
15,0,fanny_pack_0,35,100,5,2,6,1,1
25,0,fanny_pack_0,35,100,9,3,6,1,1
,0,fanny_pack_0,35,80,1,3,5,2,1
35,0,fanny_pack_0,35,50,0,2,5,1,1
,0,fanny_pack_0,35,100,5,2,6,1,1
,0,fanny_pack_0,35,60,3,2,6,1,3
15,0,fanny_pack_0,35,100,5,2,6,1,1
,0,fanny_pack_0,35,145,4,2,6,1,1
10,0,fanny_pack_0,35,30,2,2,6,1,1
,0,fanny_pack_0,35,90,3,2,6,1,1
10,0,fanny_pack_0,35,100,2,3,5,1,1
15,0,fanny_pack_0,35,60,1,2,6,1,1
7,0,fanny_pack_0,35,40,3,4,5,2,1
,0,fanny_pack_0,35,75,2,3,5,1,1
,0,fanny_pack_0,35,60,9,3,5,1,1
3,0,fanny_pack_0,35,5,1,3,5,1,1
20,0,fanny_pack_0,35,100,5,2,6,1,1
10,0,fanny_pack_0,35,100,3,2,6,1,3
,0,fanny_pack_0,35,25,3,2,6,1,1
,0,fanny_pack_0,35,75,4,3,6,1,1
,0,fanny_pack_0,35,80,5,3,6,2,1
,0,fanny_pack_0,35,100,1,3,6,2,1
5,0,fanny_pack_0,35,25,2,3,6,1,3
25,0,fanny_pack_0,35,150,5,3,6,1,1
20,0,fanny_pack_0,35,135,5,3,6,2,1
,0,fanny_pack_0,35,100,2,3,6,1,1
15,0,fanny_pack_0,35,80,3,3,6,1,3
,0,fanny_pack_0,35,50,2,3,6,1,1
5,0,fanny_pack_0,35,20,0,3,5,1,1
25,0,fanny_pack_0,35,120,5,3,6,1,1
,0,fanny_pack_0,35,20,1,3,6,1,1
15,0,fanny_pack_0,35,50,2,3,5,1,1
15,0,fanny_pack_0,35,75,2,3,6,1,1
,0,fanny_pack_0,35,80,2,3,5,1,1
,0,fanny_pack_0,35,100,7,3,6,1,4
,0,fanny_pack_0,35,35,0,3,6,1,1
20,0,fanny_pack_0,35,50,4,3,6,1,2
,0,fanny_pack_0,35,120,5,3,6,1,1
,0,fanny_pack_0,35,120,2,2,6,1,2
,0,fanny_pack_0,35,80,4,2,6,1,4
,0,fanny_pack_0,35,100,5,3,5,1,1
20,0,fanny_pack_0,35,100,0,2,6,1,1
,0,fanny_pack_0,35,120,2,3,5,1,1
,0,fanny_pack_0,35,80,3,2,6,1,1
20,0,fanny_pack_0,35,55,3,3,6,2,4
,0,fanny_pack_0,35,125,5,3,5,2,1
5,0,fanny_pack_0,35,50,1,3,5,2,1
25,0,fanny_pack_0,35,110,5,3,5,1,1
,0,fanny_pack_0,35,90,9,3,6,1,1
15,0,fanny_pack_0,35,60,1,3,6,1,1
15,0,fanny_pack_0,35,80,3,3,6,1,1
,0,fanny_pack_0,35,75,1,3,5,1,1
15,0,fanny_pack_0,35,50,1,3,6,1,1
,0,fanny_pack_0,35,40,0,2,6,1,1
,0,fanny_pack_0,35,100,1,3,6,1,3
5,0,fanny_pack_0,35,75,1,3,5,1,1
0,0,fanny_pack_0,35,80,0,3,5,2,1
20,0,fanny_pack_0,35,80,5,3,6,1,1
5,0,fanny_pack_0,35,50,1,3,6,1,1
,0,fanny_pack_0,35,75,2,3,5,1,1
5,0,fanny_pack_0,35,40,1,3,6,1,1
,0,fanny_pack_0,35,75,3,3,6,1,1
10,0,fanny_pack_0,35,50,3,2,5,1,4
25,0,fanny_pack_0,35,125,5,2,6,1,1
,0,fanny_pack_0,35,70,2,3,6,1,1
1,0,fanny_pack_0,35,100,0,6,5,2,1
,0,fanny_pack_0,35,65,3,4,6,2,1
,0,fanny_pack_0,35,50,2,3,6,1,1
,0,fanny_pack_0,35,50,2,3,5,2,1
,0,fanny_pack_0,35,95,1,3,5,2,1
20,0,fanny_pack_0,35,80,3,3,6,1,1
,0,fanny_pack_0,35,40,2,2,5,1,4
10,0,fanny_pack_0,35,75,2,3,5,1,1
,0,fanny_pack_0,35,150,2,3,6,1,1
,0,fanny_pack_0,35,45,4,2,6,1,1
,0,fanny_pack_0,35,40,1,3,5,2,1
5,0,fanny_pack_0,35,40,1,5,5,2,1
,0,fanny_pack_0,35,45,4,3,6,2,1
5,0,fanny_pack_0,35,80,2,6,6,1,1
,0,fanny_pack_0,35,75,2,3,6,1,1
,0,fanny_pack_0,35,90,5,3,6,1,1
,0,fanny_pack_0,35,120,1,3,6,1,1
20,0,fanny_pack_0,35,100,3,3,5,1,1
10,0,fanny_pack_0,35,50,4,3,6,1,1
,0,fanny_pack_0,35,50,3,3,6,2,1
,0,fanny_pack_0,35,50,5,3,6,1,1
,0,fanny_pack_0,35,100,3,3,5,2,1
,0,fanny_pack_0,35,100,5,2,5,1,1
20,0,fanny_pack_0,35,140,5,2,5,1,1
,0,fanny_pack_0,35,30,4,3,6,1,1
,0,fanny_pack_0,35,80,1,3,6,1,1
,0,fanny_pack_0,35,20,3,6,5,2,1
5,0,fanny_pack_0,35,50,3,6,6,2,3
15,0,fanny_pack_0,35,125,5,3,5,2,2
10,0,fanny_pack_0,35,120,5,3,5,1,1
10,0,fanny_pack_0,35,75,2,5,6,2,3
,0,fanny_pack_0,35,100,2,3,6,1,1
10,0,fanny_pack_0,35,50,3,6,5,1,5
0,0,fanny_pack_0,35,80,3,4,5,2,1
5,0,fanny_pack_0,35,70,5,3,6,1,1
18,0,fanny_pack_0,35,125,3,3,6,1,1
,0,fanny_pack_0,35,100,3,3,6,1,1
,0,fanny_pack_0,35,85,5,3,5,2,1
,0,fanny_pack_0,35,100,5,3,5,1,1
15,0,fanny_pack_0,35,97,4,3,5,1,1
3,0,fanny_pack_0,35,50,1,2,5,1,1
,0,fanny_pack_0,35,150,0,3,5,1,1
,0,fanny_pack_0,35,50,4,3,5,1,1
,0,fanny_pack_0,35,60,0,3,5,1,1
5,0,fanny_pack_0,35,50,3,3,6,1,1
,0,fanny_pack_0,35,125,5,3,6,1,3
4,0,fanny_pack_0,35,50,1,3,5,2,1
5,0,fanny_pack_0,35,65,1,4,5,1,1
,0,fanny_pack_0,35,50,3,3,6,1,1
5,0,fanny_pack_0,35,50,0,3,5,2,1
0,0,fanny_pack_0,35,50,1,4,6,2,1
,0,fanny_pack_0,35,100,5,2,5,1,1
5,0,fanny_pack_0,35,75,2,2,6,1,3
15,0,fanny_pack_0,35,130,2,2,6,1,1
20,0,fanny_pack_0,35,150,5,3,5,1,1
,0,fanny_pack_0,35,50,1,5,6,2,1
,0,fanny_pack_0,35,50,1,3,5,1,1
,0,fanny_pack_0,35,85,4,3,6,1,1
,0,fanny_pack_0,35,120,4,2,9,1,4
,0,fanny_pack_0,35,40,3,3,5,2,1
,0,fanny_pack_0,35,100,5,7,5,2,1
5,0,fanny_pack_0,35,100,1,4,5,1,1
,0,fanny_pack_0,35,50,5,3,5,3,1
5,0,fanny_pack_0,35,100,3,3,5,2,1
,0,fanny_pack_0,35,150,5,3,6,1,1
10,0,fanny_pack_0,35,100,2,3,5,1,1
,0,fanny_pack_0,35,100,4,3,5,1,1
,0,fanny_pack_0,35,100,5,3,6,1,1
25,0,fanny_pack_0,35,130,5,3,6,2,1
,0,fanny_pack_0,35,140,4,3,6,1,1
5,0,fanny_pack_0,35,75,2,3,6,1,4
,0,fanny_pack_0,35,70,1,3,6,1,1
5,0,fanny_pack_0,35,65,5,3,6,2,2
10,0,fanny_pack_0,35,100,0,3,6,1,1
,0,fanny_pack_0,35,40,2,2,6,1,1
,0,fanny_pack_0,35,120,8,2,6,1,1
,0,fanny_pack_0,35,80,1,3,5,1,1
10,0,fanny_pack_0,35,80,2,3,6,1,1
15,0,fanny_pack_0,35,100,5,3,5,1,1
15,0,fanny_pack_0,35,100,4,2,5,1,1
10,0,fanny_pack_0,35,50,3,3,6,1,4
10,0,fanny_pack_0,35,50,2,3,6,1,1
,0,fanny_pack_0,35,40,4,3,6,1,1
5,0,fanny_pack_0,35,60,2,3,6,2,1
,0,fanny_pack_0,35,48,1,3,6,2,1
5,0,fanny_pack_0,35,25,1,3,6,1,1
,0,fanny_pack_0,35,26,1,4,5,2,1
,0,fanny_pack_0,35,120,5,3,5,1,1
5,0,fanny_pack_0,35,50,2,3,5,1,1
,0,fanny_pack_0,35,70,1,5,5,2,1
,0,fanny_pack_0,35,90,2,2,6,1,1
,0,fanny_pack_0,35,30,2,3,6,1,2
25,1,fanny_pack_1,35,140,5,2,5,1,1
5,1,fanny_pack_1,35,50,1,3,6,2,1
,1,fanny_pack_1,35,100,2,3,5,2,2
,1,fanny_pack_1,35,100,5,3,5,2,1
20,1,fanny_pack_1,35,40,2,3,5,2,1
,1,fanny_pack_1,35,50,0,3,5,2,1
,1,fanny_pack_1,35,30,1,3,6,2,1
5,1,fanny_pack_1,35,60,1,2,5,1,1
,1,fanny_pack_1,35,30,1,3,6,1,1
,1,fanny_pack_1,35,150,1,3,5,1,1
15,1,fanny_pack_1,35,100,3,3,6,1,1
10,1,fanny_pack_1,35,40,3,3,6,2,1
,1,fanny_pack_1,35,130,3,3,6,2,1
,1,fanny_pack_1,35,30,1,3,5,1,1
,1,fanny_pack_1,35,110,3,3,5,1,1
10,1,fanny_pack_1,35,90,2,1,5,1,2
9,1,fanny_pack_1,35,50,5,1,5,1,2
,1,fanny_pack_1,35,45,1,3,6,1,1
15,1,fanny_pack_1,35,125,5,3,6,1,1
,1,fanny_pack_1,35,20,2,3,5,1,1
10,1,fanny_pack_1,35,100,3,3,5,1,1
,1,fanny_pack_1,35,75,1,3,5,1,1
,1,fanny_pack_1,35,50,5,3,5,2,1
20,1,fanny_pack_1,35,100,9,3,5,1,1
1,1,fanny_pack_1,35,30,1,4,6,1,1
,1,fanny_pack_1,35,75,3,3,6,1,2
,1,fanny_pack_1,35,100,3,3,6,1,1
,1,fanny_pack_1,35,125,2,3,5,1,1
,1,fanny_pack_1,35,40,1,3,6,1,1
,1,fanny_pack_1,35,125,1,3,5,1,1
,1,fanny_pack_1,35,40,0,3,6,1,1
20,1,fanny_pack_1,35,150,4,3,6,1,1
,1,fanny_pack_1,35,100,2,3,5,1,1
,1,fanny_pack_1,35,80,5,3,5,1,1
,1,fanny_pack_1,35,125,5,3,6,1,1
15,1,fanny_pack_1,35,150,4,3,6,1,1
2,1,fanny_pack_1,35,50,1,3,5,2,1
,1,fanny_pack_1,35,100,3,3,6,1,1
15,1,fanny_pack_1,35,70,2,3,6,1,4
,1,fanny_pack_1,35,50,3,3,5,1,1
,1,fanny_pack_1,35,10,0,3,5,1,1
,1,fanny_pack_1,35,120,0,3,5,1,1
,1,fanny_pack_1,35,80,2,3,6,1,1
10,1,fanny_pack_1,35,60,2,3,6,1,1
,1,fanny_pack_1,35,50,1,3,6,1,1
,1,fanny_pack_1,35,70,3,3,6,2,1
5,1,fanny_pack_1,35,50,1,4,6,2,1
5,1,fanny_pack_1,35,50,1,3,6,1,1
10,1,fanny_pack_1,35,50,3,2,6,1,1
,1,fanny_pack_1,35,140,4,3,6,1,1
,1,fanny_pack_1,35,90,5,3,5,1,1
,1,fanny_pack_1,35,90,2,3,6,1,1
5,1,fanny_pack_1,35,120,2,3,6,2,4
,1,fanny_pack_1,35,50,2,3,6,1,1
10,1,fanny_pack_1,35,50,2,3,6,1,1
15,1,fanny_pack_1,35,120,3,6,5,2,1
25,1,fanny_pack_1,35,100,5,6,6,2,1
0,1,fanny_pack_1,35,60,1,5,5,2,1
,1,fanny_pack_1,35,100,4,3,6,2,1
,1,fanny_pack_1,35,125,3,3,5,1,1
20,1,fanny_pack_1,35,80,3,3,6,2,1
,1,fanny_pack_1,35,30,2,3,6,1,4
10,1,fanny_pack_1,35,80,2,3,5,2,1
15,1,fanny_pack_1,35,125,1,3,5,2,1
7,1,fanny_pack_1,35,75,3,3,6,2,3
,1,fanny_pack_1,35,45,2,3,6,2,5
5,1,fanny_pack_1,35,35,1,3,6,1,2
,1,fanny_pack_1,35,70,2,3,6,1,1
,1,fanny_pack_1,35,75,3,3,6,1,1
5,1,fanny_pack_1,35,50,2,3,6,3,5
,1,fanny_pack_1,35,100,3,2,5,1,1
,1,fanny_pack_1,35,90,2,3,6,1,4
10,1,fanny_pack_1,35,100,5,3,5,1,1
,1,fanny_pack_1,35,120,5,3,5,1,1
,1,fanny_pack_1,35,50,5,3,6,1,1
30,1,fanny_pack_1,35,100,5,3,6,2,1
8,1,fanny_pack_1,35,30,2,6,6,1,1
,1,fanny_pack_1,35,95,1,5,5,2,1
5,1,fanny_pack_1,35,35,3,3,6,2,4
10,1,fanny_pack_1,35,120,5,3,5,2,1
,1,fanny_pack_1,35,75,2,3,6,1,1
,1,fanny_pack_1,35,50,1,3,6,1,1
,1,fanny_pack_1,35,50,3,3,6,1,1
,1,fanny_pack_1,35,125,3,3,6,1,1
,1,fanny_pack_1,35,50,2,5,6,1,1
,1,fanny_pack_1,35,50,1,2,5,1,1
,1,fanny_pack_1,35,80,1,3,5,1,4
,1,fanny_pack_1,35,110,4,2,6,1,1
20,1,fanny_pack_1,35,100,4,2,6,1,1
15,1,fanny_pack_1,35,85,4,3,6,2,1
,1,fanny_pack_1,35,100,5,2,6,1,1
,1,fanny_pack_1,35,100,9,3,6,1,1
5,1,fanny_pack_1,35,80,1,3,5,2,1
,1,fanny_pack_1,35,50,0,2,5,1,1
15,1,fanny_pack_1,35,100,5,2,6,1,1
10,1,fanny_pack_1,35,60,3,2,6,1,3
,1,fanny_pack_1,35,100,5,2,6,1,1
25,1,fanny_pack_1,35,145,4,2,6,1,1
,1,fanny_pack_1,35,30,2,2,6,1,1
10,1,fanny_pack_1,35,90,3,2,6,1,1
,1,fanny_pack_1,35,100,2,3,5,1,1
,1,fanny_pack_1,35,60,1,2,6,1,1
,1,fanny_pack_1,35,40,3,4,5,2,1
10,1,fanny_pack_1,35,75,2,3,5,1,1
35,1,fanny_pack_1,35,60,9,3,5,1,1
,1,fanny_pack_1,35,5,1,3,5,1,1
,1,fanny_pack_1,35,100,5,2,6,1,1
,1,fanny_pack_1,35,100,3,2,6,1,3
5,1,fanny_pack_1,35,25,3,2,6,1,1
12,1,fanny_pack_1,35,75,4,3,6,1,1
10,1,fanny_pack_1,35,80,5,3,6,2,1
5,1,fanny_pack_1,35,100,1,3,6,2,1
,1,fanny_pack_1,35,25,2,3,6,1,3
,1,fanny_pack_1,35,150,5,3,6,1,1
,1,fanny_pack_1,35,135,5,3,6,2,1
15,1,fanny_pack_1,35,100,2,3,6,1,1
,1,fanny_pack_1,35,80,3,3,6,1,3
10,1,fanny_pack_1,35,50,2,3,6,1,1
,1,fanny_pack_1,35,20,0,3,5,1,1
,1,fanny_pack_1,35,120,5,3,6,1,1
2,1,fanny_pack_1,35,20,1,3,6,1,1
,1,fanny_pack_1,35,50,2,3,5,1,1
,1,fanny_pack_1,35,75,2,3,6,1,1
5,1,fanny_pack_1,35,80,2,3,5,1,1
25,1,fanny_pack_1,35,100,7,3,6,1,4
5,1,fanny_pack_1,35,35,0,3,6,1,1
,1,fanny_pack_1,35,50,4,3,6,1,2
10,1,fanny_pack_1,35,120,5,3,6,1,1
15,1,fanny_pack_1,35,120,2,2,6,1,2
20,1,fanny_pack_1,35,80,4,2,6,1,4
10,1,fanny_pack_1,35,100,5,3,5,1,1
,1,fanny_pack_1,35,100,0,2,6,1,1
10,1,fanny_pack_1,35,120,2,3,5,1,1
20,1,fanny_pack_1,35,80,3,2,6,1,1
,1,fanny_pack_1,35,55,3,3,6,2,4
20,1,fanny_pack_1,35,125,5,3,5,2,1
,1,fanny_pack_1,35,50,1,3,5,2,1
,1,fanny_pack_1,35,110,5,3,5,1,1
15,1,fanny_pack_1,35,90,9,3,6,1,1
,1,fanny_pack_1,35,60,1,3,6,1,1
,1,fanny_pack_1,35,80,3,3,6,1,1
5,1,fanny_pack_1,35,75,1,3,5,1,1
,1,fanny_pack_1,35,50,1,3,6,1,1
10,1,fanny_pack_1,35,40,0,2,6,1,1
15,1,fanny_pack_1,35,100,1,3,6,1,3
,1,fanny_pack_1,35,75,1,3,5,1,1
,1,fanny_pack_1,35,80,0,3,5,2,1
,1,fanny_pack_1,35,80,5,3,6,1,1
,1,fanny_pack_1,35,50,1,3,6,1,1
10,1,fanny_pack_1,35,75,2,3,5,1,1
